text,clean_text,intent,source
"Lewat lok bang, nunggu gajian bulan depan baru bise",lewat lok bang nunggu gajian bulan depan baru bise,batal,kuesioner_dialek
lain kali aja bang,lain kali aja bang,batal,kuesioner_dialek
"Tahan lok bang, tak cukop dana saye itok",tahan lok bang tak cukop dana saye itok,batal,kuesioner_dialek
gk jd bg,gk jd bg,batal,kuesioner_dialek
"Bg saye ambek besok jak lah laptopnye, duitnye kurang",bg saye ambek besok jak lah laptopnye duitnye kurang,batal,kuesioner_dialek
tak usah yak bg,tak usah yak bg,batal,kuesioner_dialek
"Pass lok bang, agek kere kamek ni",pass lok bang agek kere kamek ni,batal,kuesioner_dialek
tak jadi,tak jadi,batal,kuesioner_dialek
"ala kak tak cukop dana saye segitu tu, nanti jak la kak",ala kak tak cukop dana saye segitu tu nanti jak la kak,batal,kuesioner_dialek
Daan jadi jak bang,daan jadi jak bang,batal,kuesioner_dialek
"Mahal min, gak usah lah",mahal min gak usah lah,batal,kuesioner_dialek
Batal,batal,batal,kuesioner_dialek
"Bg saye ambek besok jak lah laptopnye, duitnye kurang",bg saye ambek besok jak lah laptopnye duitnye kurang,batal,kuesioner_dialek
daan jadi bg,daan jadi bg,batal,kuesioner_dialek
"Skip lok pak, kamek agek banyak pengeluaran",skip lok pak kamek agek banyak pengeluaran,batal,kuesioner_dialek
Daan jadi jak bang,daan jadi jak bang,batal,kuesioner_dialek
kaya nye di batalkan dulu bang service nya,kaya nye di batalkan dulu bang service nya,batal,kuesioner_dialek
Batal jak bang,batal jak bang,batal,kuesioner_dialek
nd usah bang. agek butuh makai banyak duet,nd usah bang agek butuh makai banyak duet,batal,kuesioner_dialek
ga jadi deh kak,ga jadi deh kak,batal,kuesioner_dialek
kaya nye di batalkan dulu bang service nya,kaya nye di batalkan dulu bang service nya,batal,kuesioner_dialek
Batal pak,batal pak,batal,kuesioner_dialek
"Belom ade rezekinye bang, simpan lok balek",belom ade rezekinye bang simpan lok balek,batal,kuesioner_dialek
Batal min,batal min,batal,kuesioner_dialek
"Nda bise min, duit kamek cuman 300rbu tok",nda bise min duit kamek cuman rbu tok,batal,kuesioner_dialek
gk jd bg,gk jd bg,batal,kuesioner_dialek
"Skip lok pak, kamek agek banyak pengeluaran",skip lok pak kamek agek banyak pengeluaran,batal,kuesioner_dialek
Nd usah,nd usah,batal,kuesioner_dialek
"lahmak maaf ye bang. kayaknye belom dulu lah ni, blm ad duet ny",lahmak maaf ye bang kayaknye belom dulu lah ni blm ad duet ny,batal,kuesioner_dialek
Tarik balek,tarik balek,batal,kuesioner_dialek
"Mcmnye belom dolo lah bang, nipis kantong saye",mcmnye belom dolo lah bang nipis kantong saye,batal,kuesioner_dialek
Tak usah,tak usah,batal,kuesioner_dialek
nd usah bang. agek butuh makai banyak duet,nd usah bang agek butuh makai banyak duet,batal,kuesioner_dialek
Batal pak,batal pak,batal,kuesioner_dialek
"Nda bise min, duit kamek cuman 300rbu tok",nda bise min duit kamek cuman rbu tok,batal,kuesioner_dialek
Nda usah,nda usah,batal,kuesioner_dialek
"Ndak bise diteruskan bang, kamek belom gajian",ndak bise diteruskan bang kamek belom gajian,batal,kuesioner_dialek
cancell ajaa min,cancell ajaa min,batal,kuesioner_dialek
"Bg saye ambek besok jak lah laptopnye, duitnye kurang",bg saye ambek besok jak lah laptopnye duitnye kurang,batal,kuesioner_dialek
batal kak,batal kak,batal,kuesioner_dialek
"Nanti lok min, kamek nak rundingkan dolo hargenye",nanti lok min kamek nak rundingkan dolo hargenye,batal,kuesioner_dialek
Cancel min,cancel min,batal,kuesioner_dialek
"lahmak maaf ye bang. kayaknye belom dulu lah ni, blm ad duet ny",lahmak maaf ye bang kayaknye belom dulu lah ni blm ad duet ny,batal,kuesioner_dialek
Ndak usah dolo bang,ndak usah dolo bang,batal,kuesioner_dialek
"Mcmnye belom dolo lah bang, nipis kantong saye",mcmnye belom dolo lah bang nipis kantong saye,batal,kuesioner_dialek
Gak usah di benerin aja kak. besok saya ambil laptop nya,gak usah di benerin aja kak besok saya ambil laptop nya,batal,suplemen_manual
